observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
15,1788495944544,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.045072106230152,0.6267220780511594,-1.6071916776867343,1.4871311765737452,-0.06070307498313838,0.5934018227684105],""received_at_ms"":1788495944505,""age_ms"":39,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09639523271934762,2.5492439624920364,1.6175721979458957,-1.4880321155336247,3.1933076319910114,2.5726037982665786],""received_at_ms"":1788495944524,""age_ms"":20,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2084 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2084,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2204 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2204,""fresh"":false}}"
16,1788495944646,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.045072106230152,0.6267220780511594,-1.6071557239041434,1.4871311765737452,-0.06070307498313838,0.5934257337791629],""received_at_ms"":1788495944578,""age_ms"":68,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09639523271934762,2.5492439624920364,1.6175601551740573,-1.4880321155336247,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495944593,""age_ms"":53,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2187 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2187,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2307 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2307,""fresh"":false}}"
17,1788495944746,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.045083974469066,0.6267220780511594,-1.6071436811323045,1.4871072655629929,-0.06070307498313838,0.5934257337791629],""received_at_ms"":1788495944689,""age_ms"":57,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.549231919720197,1.6175721979458957,-1.4880321155336247,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495944699,""age_ms"":47,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2287 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2287,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2407 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2407,""fresh"":false}}"
18,1788495944849,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.045072106230152,0.6267220780511594,-1.6071796349148955,1.4871311765737452,-0.06070307498313838,0.5934136910073241],""received_at_ms"":1788495944800,""age_ms"":49,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.0963713217085953,2.549231919720197,1.6175601551740573,-1.4880441583054635,3.1933076319910114,2.5726037982665786],""received_at_ms"":1788495944834,""age_ms"":15,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2390 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2390,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2510 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2510,""fresh"":false}}"
19,1788495944948,RUNNING,0.0,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":0,""time_from_start_s"":0.0,""joints_rad"":[3.04505181312561,0.6267206072807312,-1.6071778535842896,1.487131118774414,-0.06072363629937171,0.593410849571228],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":0,""time_from_start_s"":0.0,""joints_rad"":[0.09637723118066786,2.5492408275604252,1.6175705194473267,-1.4880406856536865,3.193300008773805,2.5726108551025395],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450960172409047,0.6267339462900731,-1.6071557239041434,1.4871193083348315,-0.06070307498313838,0.5934136910073241],""received_at_ms"":1788495944941,""age_ms"":7,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.5492439624920364,1.6175721979458957,-1.488020072761786,3.193295589219172,2.5726156665054924],""received_at_ms"":1788495944940,""age_ms"":8,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2489 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2489,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2609 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2609,""fresh"":false}}"
20,1788495945048,RUNNING,0.096,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":4,""time_from_start_s"":0.096,""joints_rad"":[3.0450114019046084,0.6267171670462278,-1.6071659480077496,1.4870979998195697,-0.06074687923655237,0.5934171000755641],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":4,""time_from_start_s"":0.096,""joints_rad"":[0.09641785931761934,2.5492438764056597,1.6175583121435526,-1.4880064006567018,3.1933219193777704,2.5726037706505496],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450960172409047,0.6267339462900731,-1.6071557239041434,1.4871193083348315,-0.06070307498313838,0.5934136910073241],""received_at_ms"":1788495944941,""age_ms"":107,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.549256005263875,1.6175601551740573,-1.488020072761786,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495945009,""age_ms"":39,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2589 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2589,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2709 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2709,""fresh"":false}}"
21,1788495945148,RUNNING,0.192,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":8,""time_from_start_s"":0.192,""joints_rad"":[3.044750894662663,0.6266949528900522,-1.6070890759620977,1.4868845292015458,-0.06089675389977715,0.593457451892827],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":8,""time_from_start_s"":0.192,""joints_rad"":[0.09667976385818994,2.5492635644993316,1.6174794944751583,-1.4877854142365623,3.193463208458321,2.572558039106801],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.045083974469066,0.6267339462900731,-1.6071796349148955,1.4871311765737452,-0.06071511775497714,0.5934257337791629],""received_at_ms"":1788495945053,""age_ms"":95,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.549256005263875,1.6175601551740573,-1.4880321155336247,3.193319500229925,2.572627709277331],""received_at_ms"":1788495945100,""age_ms"":48,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2689 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2689,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2809 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2809,""fresh"":false}}"
22,1788495945251,RUNNING,0.28800000000000003,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":13,""time_from_start_s"":0.312,""joints_rad"":[3.0438750446315956,0.6266200824005069,-1.6068300078342241,1.486166958137626,-0.061400851208874514,0.5935934099044059],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":12,""time_from_start_s"":0.28800000000000003,""joints_rad"":[0.09732546962144038,2.5493122100357253,1.6172847875482226,-1.4872406751624043,3.1938116852921867,2.5724450973149655],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.044868426306445,0.6267100352793207,-1.6068680936434145,1.4865080940307833,-0.06132633205902555,0.5934136910073241],""received_at_ms"":1788495945231,""age_ms"":20,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09664690919748521,2.549256005263875,1.6175601551740573,-1.4875048515665972,3.193631216034331,2.5726156665054924],""received_at_ms"":1788495945201,""age_ms"":50,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2792 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2792,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2912 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2912,""fresh"":false}}"
23,1788495945352,RUNNING,0.40800000000000003,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":17,""time_from_start_s"":0.40800000000000003,""joints_rad"":[3.0426152147295955,0.6265120906350681,-1.6064563670259369,1.4851350184619283,-0.06212627736922224,0.5937894426365685],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":17,""time_from_start_s"":0.40800000000000003,""joints_rad"":[0.09882687840071885,2.5494256572063767,1.6168308240329745,-1.485974307444571,3.194622409937014,2.5721818692269394],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.044412895371674,0.6266861242685683,-1.606568420610847,1.486244374780807,-0.06150610097198097,0.5937372750506438],""received_at_ms"":1788495945303,""age_ms"":49,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09725812350153361,2.549291959046466,1.617128709782964,-1.4870852744144178,3.1939905793273167,2.572124356321056],""received_at_ms"":1788495945310,""age_ms"":42,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2893 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2893,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3013 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3013,""fresh"":false}}"
24,1788495945454,RUNNING,0.504,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":21,""time_from_start_s"":0.504,""joints_rad"":[3.0408097287969027,0.6263568682098397,-1.6059193654943174,1.4836564634914173,-0.06316640206053456,0.5940711023478896],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":21,""time_from_start_s"":0.504,""joints_rad"":[0.10064201368263886,2.5495632702509967,1.6162803198697053,-1.4844436962353653,3.1956031389332997,2.571862797678393],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.043693819719852,0.6266381277141385,-1.6064485164912352,1.4858010611508001,-0.06178168846087087,0.5940488163221248],""received_at_ms"":1788495945432,""age_ms"":22,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09788120604449559,2.549279916274627,1.6170089801962773,-1.4866419607844112,3.194254298577293,2.5719805411906913],""received_at_ms"":1788495945421,""age_ms"":33,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2995 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2995,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3115 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3115,""fresh"":false}}"
