observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
10,1788495151274,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450480206864747,0.6267339462900731,-1.607167592143057,1.4871311765737452,-0.06071511775497714,0.5934257337791629],""received_at_ms"":1788495151163,""age_ms"":111,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.5492439624920364,1.6175721979458957,-1.4880321155336247,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495151175,""age_ms"":99,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""VALID"",""error"":null,""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":1097,""fresh"":true},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""VALID"",""error"":null,""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":1465,""fresh"":true}}"
11,1788495151374,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.045072106230152,0.6267220780511594,-1.607167592143057,1.4871311765737452,-0.06070307498313838,0.5934257337791629],""received_at_ms"":1788495151276,""age_ms"":98,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.549256005263875,1.6175842407177345,-1.4880441583054635,3.1933076319910114,2.5726037982665786],""received_at_ms"":1788495151292,""age_ms"":82,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""VALID"",""error"":null,""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":1197,""fresh"":true},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1565 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":1565,""fresh"":false}}"
12,1788495151477,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.045072106230152,0.6267100352793207,-1.607167592143057,1.4871193083348315,-0.06070307498313838,0.5934257337791629],""received_at_ms"":1788495151456,""age_ms"":21,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.5492439624920364,1.6175721979458957,-1.488020072761786,3.1933076319910114,2.5726037982665786],""received_at_ms"":1788495151387,""age_ms"":90,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""VALID"",""error"":null,""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":1300,""fresh"":true},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1668 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":1668,""fresh"":false}}"
13,1788495151578,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450600634583136,0.6267220780511594,-1.6071557239041434,1.4871311765737452,-0.06071511775497714,0.5934257337791629],""received_at_ms"":1788495151525,""age_ms"":53,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.0963713217085953,2.549231919720197,1.6175721979458957,-1.4880441583054635,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495151547,""age_ms"":31,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""VALID"",""error"":null,""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":1400,""fresh"":true},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1768 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":1768,""fresh"":false}}"
14,1788495151680,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450480206864747,0.6267220780511594,-1.6071557239041434,1.4871311765737452,-0.06071511775497714,0.5934136910073241],""received_at_ms"":1788495151635,""age_ms"":45,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09640727549118637,2.5492439624920364,1.6175601551740573,-1.4880321155336247,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495151655,""age_ms"":25,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1503 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":1503,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1871 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":1871,""fresh"":false}}"
15,1788495151777,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.045072106230152,0.6267339462900731,-1.607167592143057,1.4871552621174227,-0.06070307498313838,0.5934018227684105],""received_at_ms"":1788495151750,""age_ms"":27,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.5492439624920364,1.6175721979458957,-1.4880441583054635,3.193295589219172,2.572627709277331],""received_at_ms"":1788495151726,""age_ms"":51,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1600 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":1600,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1968 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":1968,""fresh"":false}}"
16,1788495151884,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.045072106230152,0.6267100352793207,-1.607167592143057,1.487143219345584,-0.06071511775497714,0.5934018227684105],""received_at_ms"":1788495151820,""age_ms"":64,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.549256005263875,1.6175601551740573,-1.4880321155336247,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495151822,""age_ms"":62,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1707 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":1707,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2075 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2075,""fresh"":false}}"
17,1788495151986,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450600634583136,0.6267220780511594,-1.6071796349148955,1.4871193083348315,-0.060727160526815906,0.5934018227684105],""received_at_ms"":1788495151891,""age_ms"":95,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.0963713217085953,2.5492439624920364,1.6175721979458957,-1.4880321155336247,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495151904,""age_ms"":82,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1809 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":1809,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2177 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2177,""fresh"":false}}"
18,1788495152087,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450480206864747,0.6267220780511594,-1.607167592143057,1.4871193083348315,-0.06071511775497714,0.5934257337791629],""received_at_ms"":1788495152072,""age_ms"":15,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.5492439624920364,1.6175961089566482,-1.4880441583054635,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495152085,""age_ms"":2,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 1910 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":1910,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2278 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2278,""fresh"":false}}"
19,1788495152183,ARMED,0.0,"{""left"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":false,""status"":""MISSING"",""sample_index"":null,""time_from_start_s"":null,""joints_rad"":null,""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450480206864747,0.6267220780511594,-1.6071557239041434,1.4871311765737452,-0.06070307498313838,0.5934018227684105],""received_at_ms"":1788495152145,""age_ms"":38,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.0963713217085953,2.549256005263875,1.6175601551740573,-1.4880441583054635,3.193295589219172,2.5726156665054924],""received_at_ms"":1788495152154,""age_ms"":29,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2006 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2006,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2374 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2374,""fresh"":false}}"
20,1788495152286,RUNNING,0.0,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":0,""time_from_start_s"":0.0,""joints_rad"":[3.0450517704129116,0.6267206069784169,-1.6071778361698241,1.4871311152077664,-0.06072363808213715,0.5934108316920045],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":0,""time_from_start_s"":0.0,""joints_rad"":[0.09637723382025788,2.5492407473768472,1.6175705227927162,-1.4880407131325493,3.1932998925610243,2.5726108535044667],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450600634583136,0.6267220780511594,-1.607167592143057,1.4871311765737452,-0.06071511775497714,0.5934136910073241],""received_at_ms"":1788495152270,""age_ms"":16,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.0963713217085953,2.5492439624920364,1.6175721979458957,-1.4880321155336247,3.193319500229925,2.5726156665054924],""received_at_ms"":1788495152265,""age_ms"":21,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2109 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2109,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2477 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2477,""fresh"":false}}"
21,1788495152391,RUNNING,0.12,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":5,""time_from_start_s"":0.12,""joints_rad"":[3.0450497540135015,0.626720413510275,-1.607177168322419,1.4871294647002007,-0.060724806386972696,0.5934111770072553],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":5,""time_from_start_s"":0.12,""joints_rad"":[0.09637926073661605,2.5492409198441304,1.617569840450411,-1.4880390048296135,3.1933009957002088,2.5726104652116106],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450600634583136,0.6267220780511594,-1.6071796349148955,1.4871311765737452,-0.06070307498313838,0.5934136910073241],""received_at_ms"":1788495152383,""age_ms"":8,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09635927893675653,2.549231919720197,1.6175721979458957,-1.488020072761786,3.193319500229925,2.5726037982665786],""received_at_ms"":1788495152356,""age_ms"":35,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2214 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2214,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2582 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2582,""fresh"":false}}"
22,1788495152488,RUNNING,0.216,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":9,""time_from_start_s"":0.216,""joints_rad"":[3.045040197175776,0.6267194960363587,-1.607174001307818,1.4871216426401022,-0.06073034443197459,0.593412814461908],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":9,""time_from_start_s"":0.216,""joints_rad"":[0.09638886740258644,2.54924173774048,1.6175666047224488,-1.488030908859325,3.1933062249380426,2.572608624008115],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450600634583136,0.6267220780511594,-1.6071796349148955,1.4871311765737452,-0.06070307498313838,0.5934136910073241],""received_at_ms"":1788495152383,""age_ms"":105,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.549256005263875,1.6175721979458957,-1.4880321155336247,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495152455,""age_ms"":33,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2311 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2311,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2679 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2679,""fresh"":false}}"
23,1788495152587,RUNNING,0.312,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":13,""time_from_start_s"":0.312,""joints_rad"":[3.0450174486582853,0.6267173107749469,-1.6071664582552374,1.487103025081596,-0.06074352894488175,0.5934167142868702],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":13,""time_from_start_s"":0.312,""joints_rad"":[0.09641173448274526,2.5492436858616485,1.6175588980724114,-1.4880116393386587,3.1933186745133124,2.5726042390506625],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0450480206864747,0.6267100352793207,-1.6071796349148955,1.4871311765737452,-0.06071511775497714,0.5934136910073241],""received_at_ms"":1788495152512,""age_ms"":75,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.09638318994750886,2.5492439624920364,1.6175842407177345,-1.4880321155336247,3.1933076319910114,2.5726156665054924],""received_at_ms"":1788495152526,""age_ms"":61,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2410 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":2410,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2778 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2778,""fresh"":false}}"
