time_s,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6
14.818,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3147410799028867,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3387893207691375,3.2811452883543053,0.7286149859428406
15.018,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3146881405518789,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3387893207691375,3.2811452883543053,0.7286149859428406
15.218,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3146373689778548,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3387384828056381,3.2811452883543053,0.7286149859428406
15.418,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3146373689778548,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3387384828056381,3.2811452883543053,0.7286149859428406
15.618,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3146373689778548,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3387384828056381,3.2811452883543053,0.7286149859428406
15.818,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3146373689778548,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3387384828056381,3.2811452883543053,0.7286149859428406
16.018,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3146903296365045,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3387915079001682,3.2811452883543053,0.7286149859428406
16.219,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.314811239306436,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.33885756451491,3.2811452883543053,0.7286149859428406
16.418,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.314811239306436,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.338976315764739,3.2811452883543053,0.7286149859428406
16.618,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3149281708720075,0.23516846140773878,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3391083391506977,3.2811452883543053,0.7286149859428406
